ticker,gvkey,fyear,comp_name,industry_id,industry_name,ceo_id,ceo_name,ceo_gender,ceo_age,ceo_tenure,ceo_total_compensation,profit,equity,comp_perf_roe,sales,assets,liabilities,mktval
WMS,020126,2019,ADVANCED DRAINAGE SYSTEMS,15,Rubber and Plastic Products,69426,Donald Scott Barbour,MALE,58,2,5775.022,-193.174,525.723,-0.3674444526870615,1673.805,2369.888,1585.306,2040.7513600000002
WMS,020126,2020,ADVANCED DRAINAGE SYSTEMS,15,Rubber and Plastic Products,69426,Donald Scott Barbour,MALE,59,3,6078.864,224.23,819.784,0.2735232695441726,1982.78,2413.832,1350.406,7399.622299999999
WMS,020126,2021,ADVANCED DRAINAGE SYSTEMS,15,Rubber and Plastic Products,69426,Donald Scott Barbour,MALE,60,4,6388.7,271.331,893.039,0.3038288361426545,2769.315,2649.758,1544.713,8591.03229
WMS,020126,2022,ADVANCED DRAINAGE SYSTEMS,15,Rubber and Plastic Products,69426,Donald Scott Barbour,MALE,61,5,6976.773,507.086,824.147,0.6152858652643278,3071.121,2901.125,1906.265,5854.11078
WMS,020126,2023,ADVANCED DRAINAGE SYSTEMS,15,Rubber and Plastic Products,69426,Donald Scott Barbour,MALE,62,6,5851.998,509.915,1153.313,0.44213062715845564,2874.473,3268.913,1988.214,12206.30432
WMS,020126,2024,ADVANCED DRAINAGE SYSTEMS,15,Rubber and Plastic Products,69426,Donald Scott Barbour,MALE,63,7,7398.322,450.172,1525.436,0.29511038155648617,2904.245,3690.36,2054.572,7808.0236
SMG,020185,2015,SCOTTS MIRACLE-GRO CO,14,Chemicals,11735,James S. Hagedorn,MALE,60,14,7594.216,159.8,620.7,0.2574512647011439,3025,2527.2,1894.1,3734.348
SMG,020185,2016,SCOTTS MIRACLE-GRO CO,14,Chemicals,11735,James S. Hagedorn,MALE,61,15,8462.205,315.3,715.2,0.4408557046979866,2836.1,2808.8,2074.5,5021.181
SMG,020185,2017,SCOTTS MIRACLE-GRO CO,14,Chemicals,11735,James S. Hagedorn,MALE,62,16,22073.03,218.3,648.8,0.3364673242909988,2642.1,2747,2085.3,5655.454000000001
SMG,020185,2018,SCOTTS MIRACLE-GRO CO,14,Chemicals,11735,James S. Hagedorn,MALE,63,17,5156.569,63.7,354.6,0.179639029892837,2663.4,3054.5,2694.9,4353.769
SMG,020185,2019,SCOTTS MIRACLE-GRO CO,14,Chemicals,11735,James S. Hagedorn,MALE,64,18,7866.563,460.7,718.7,0.6410185056351746,3156,3028.7,2305.5,5682.0651
SMG,020185,2020,SCOTTS MIRACLE-GRO CO,14,Chemicals,11735,James S. Hagedorn,MALE,65,19,12250.144,387.4,697.2,0.5556511761331038,4131.6,3380.5,2677.6,8532.377999999999
SMG,020185,2021,SCOTTS MIRACLE-GRO CO,14,Chemicals,11735,James S. Hagedorn,MALE,66,20,10713.912,512.5,1013.3,0.5057732162242179,4925,4800,3786.7,8137.616000000001
SMG,020185,2022,SCOTTS MIRACLE-GRO CO,14,Chemicals,11735,James S. Hagedorn,MALE,67,21,8169.862,-437.5,147.7,-2.962085308056872,3924.1,4296.8,4149.1,2372.625
SMG,020185,2023,SCOTTS MIRACLE-GRO CO,14,Chemicals,11735,James S. Hagedorn,MALE,68,22,11994.566,-380.1,-267.3,1.4219977553310887,3551.3,3413.7,3681,2919.92
SMG,020185,2024,SCOTTS MIRACLE-GRO CO,14,Chemicals,11735,James S. Hagedorn,MALE,69,23,9169.16,-34.9,-390.6,0.08934971838197643,3552.7,2871.9,3262.5,4950.570000000001
CTLT,020228,2015,CATALENT INC,13,Pharmaceutical Products,51367,John R. Chiminski,MALE,51,6,4911.394,212.2,634,0.33470031545741324,1830.8,3145.4,2505.6,3646.27627
CTLT,020228,2016,CATALENT INC,13,Pharmaceutical Products,51367,John R. Chiminski,MALE,52,7,5531.787,111.5,635.9,0.17534203491114955,1848.1,3091.1,2455.2,2867.1288799999998
CTLT,020228,2017,CATALENT INC,13,Pharmaceutical Products,51367,John R. Chiminski,MALE,53,8,6326.615,109.8,723.5,0.15176226675881133,2075.4,3454.3,2730.8,4389.255
CTLT,020228,2018,CATALENT INC,13,Pharmaceutical Products,51367,John R. Chiminski,MALE,54,9,8526.869,83.6,1086.7,0.07693015551670193,2463.4,4531.1,3444.4,5589.13136
CTLT,020228,2019,CATALENT INC,13,Pharmaceutical Products,51367,John R. Chiminski,MALE,55,10,8514.987,137.4,1681.6,0.08170789724072312,2518,6184,3895.8,7900.45698
CTLT,020228,2020,CATALENT INC,13,Pharmaceutical Products,51367,John R. Chiminski,MALE,56,11,9166.195,220.7,2898.8,0.0761349523940941,3094.3,7776.5,4271.1,11932.3604
CTLT,020228,2021,CATALENT INC,13,Pharmaceutical Products,51367,John R. Chiminski,MALE,57,12,12581.139,585,3915,0.14942528735632185,3998,9112,4838,18439.75788
CTLT,020228,2022,CATALENT INC,13,Pharmaceutical Products,51367,John R. Chiminski,MALE,58,13,12407.517,499,4775,0.10450261780104712,4802,10508,5733,19237.31158
CTLT,020228,2023,CATALENT INC,13,Pharmaceutical Products,62461,Alessandro Maselli,MALE,51,1,5208.591,-256,4611,-0.05551941010626762,4263,10777,6166,7816.63728
CTLT,020228,2024,CATALENT INC,13,Pharmaceutical Products,62461,Alessandro Maselli,MALE,52,2,9985.363,-1043,3604,-0.28940066592674807,4381,9753,6149,10177.517539999999
KEYS,020232,2015,KEYSIGHT TECHNOLOGIES INC,37,Measuring and Control Equipment,49883,Ronald S. Nersesian,MALE,56,2,10956.603,513,1302,0.39400921658986177,2856,3508,2206,5610.07028
KEYS,020232,2016,KEYSIGHT TECHNOLOGIES INC,37,Measuring and Control Equipment,49883,Ronald S. Nersesian,MALE,57,3,5700.065,335,1513,0.22141440846001323,2918,3803,2290,5575.934399999999
KEYS,020232,2017,KEYSIGHT TECHNOLOGIES INC,37,Measuring and Control Equipment,49883,Ronald S. Nersesian,MALE,58,4,8250.31,102,2310,0.04415584415584416,3189,5933,3623,8309.55807
KEYS,020232,2018,KEYSIGHT TECHNOLOGIES INC,37,Measuring and Control Equipment,49883,Ronald S. Nersesian,MALE,59,5,5887.761,165,2433,0.06781750924784218,3878,5824,3391,10664.8272
KEYS,020232,2019,KEYSIGHT TECHNOLOGIES INC,37,Measuring and Control Equipment,49883,Ronald S. Nersesian,MALE,60,6,10862.565,621,3004,0.20672436750998668,4303,6623,3619,18901.55301
KEYS,020232,2020,KEYSIGHT TECHNOLOGIES INC,37,Measuring and Control Equipment,49883,Ronald S. Nersesian,MALE,61,7,15020.143,627,3297,0.19017288444040037,4221,7218,3921,19393.504230000002
KEYS,020232,2021,KEYSIGHT TECHNOLOGIES INC,37,Measuring and Control Equipment,49883,Ronald S. Nersesian,MALE,62,8,18316.963,894,3784,0.23625792811839325,4941,7781,3997,32791.36308
KEYS,020232,2022,KEYSIGHT TECHNOLOGIES INC,37,Measuring and Control Equipment,63331,Satish C. Dhanasekaran,MALE,49,0,9499.069,1124,4161,0.2701273732275895,5420,8098,3937,31004.446949999998
KEYS,020232,2023,KEYSIGHT TECHNOLOGIES INC,37,Measuring and Control Equipment,63331,Satish C. Dhanasekaran,MALE,50,1,2087.534,1057,4654,0.22711645896003438,5464,8683,4029,21276.0001
KEYS,020232,2024,KEYSIGHT TECHNOLOGIES INC,37,Measuring and Control Equipment,63331,Satish C. Dhanasekaran,MALE,51,2,12185.519,614,5105,0.12027424094025466,4979,9269,4164,25716.74184
DNOW,020235,2015,DNOW INC,41,Wholesale,49483,Robert R. Workman,MALE,46,1,3091.848,-502,1403,-0.35780470420527444,3010,1832,429,1696.2045799999999
DNOW,020235,2016,DNOW INC,41,Wholesale,49483,Robert R. Workman,MALE,47,2,3960.24,-234,1183,-0.1978021978021978,2107,1603,420,2200.01325
DNOW,020235,2017,DNOW INC,41,Wholesale,49483,Robert R. Workman,MALE,48,3,4858.816,-52,1185,-0.04388185654008439,2648,1749,564,1191.5709
DNOW,020235,2018,DNOW INC,41,Wholesale,49483,Robert R. Workman,MALE,49,4,5195.948,52,1214,0.042833607907743,3127,1795,581,1262.0902800000001
DNOW,020235,2019,DNOW INC,41,Wholesale,49483,Robert R. Workman,MALE,50,5,3917.084,-97,1144,-0.08479020979020979,2951,1591,447,1227.49792
DNOW,020235,2020,DNOW INC,41,Wholesale,49484,"David A. Cherechinsky, CPA",MALE,56,0,1274.988,-427,699,-0.6108726752503576,1619,1008,309,789.4553599999999
DNOW,020235,2021,DNOW INC,41,Wholesale,49484,"David A. Cherechinsky, CPA",MALE,57,1,5988.483,5,712,0.007022471910112359,1632,1104,392,944.1738599999999
DNOW,020235,2022,DNOW INC,41,Wholesale,49484,"David A. Cherechinsky, CPA",MALE,58,2,5462.901,128,842,0.15201900237529692,2136,1320,476,1401.6862999999998
DNOW,020235,2023,DNOW INC,41,Wholesale,49484,"David A. Cherechinsky, CPA",MALE,59,3,5580.418,247,1060,0.2330188679245283,2321,1529,466,1202.8405599999999
DNOW,020235,2024,DNOW INC,41,Wholesale,49484,"David A. Cherechinsky, CPA",MALE,60,4,6081.037,81,1124,0.07206405693950178,2373,1621,493,1374.54553
RYAM,020502,2015,RAYONIER ADVANCED MATERIALS,14,Chemicals,49628,Paul G. Boynton,MALE,50,1,3423.236,55.257,-17.139,-3.224050411342552,941.384,1288.477,1305.616,419.71687999999995
RYAM,020502,2016,RAYONIER ADVANCED MATERIALS,14,Chemicals,49628,Paul G. Boynton,MALE,51,2,5719.572,73.286,211.732,0.346126235051858,868.731,1421.939,1210.19,668.8305200000001
RYAM,020502,2017,RAYONIER ADVANCED MATERIALS,14,Chemicals,49628,Paul G. Boynton,MALE,52,3,5494.813,324.964,693.739,0.4684240038400609,961.333,2642.611,1948.855,1057.61265
RYAM,020502,2018,RAYONIER ADVANCED MATERIALS,14,Chemicals,49628,Paul G. Boynton,MALE,53,4,20512.749,128.416,706.854,0.18167259434055688,2134.413,2679.086,1972.215,524.94915
RYAM,020502,2019,RAYONIER ADVANCED MATERIALS,14,Chemicals,49628,Paul G. Boynton,MALE,54,5,4808.134,-22.45,682.798,-0.03287941675283173,1775.392,2480.147,1797.349,242.44224
RYAM,020502,2020,RAYONIER ADVANCED MATERIALS,14,Chemicals,49628,Paul G. Boynton,MALE,55,6,3294.828,0.555,695.087,7.984611998210297e-4,1738.899,2529.865,1834.778,413.1072
RYAM,020502,2021,RAYONIER ADVANCED MATERIALS,14,Chemicals,49628,Paul G. Boynton,MALE,56,7,5182.785,66.414,814.343,0.08155531514361886,1407.558,2445.024,1630.681,363.94398
RYAM,020502,2022,RAYONIER ADVANCED MATERIALS,14,Chemicals,69429,De Lyle W. Bloomquist,MALE,63,0,3164.731,-14.919,829.313,-0.017989588973041544,1717.267,2347.528,1518.215,614.6016
RYAM,020502,2023,RAYONIER ADVANCED MATERIALS,14,Chemicals,69429,De Lyle W. Bloomquist,MALE,64,1,1660.611,-101.835,746.447,-0.13642629684358032,1643.33,2182.7,1436.253,264.84165
RYAM,020502,2024,RAYONIER ADVANCED MATERIALS,14,Chemicals,69429,De Lyle W. Bloomquist,MALE,65,2,3669.65,-38.744,713.885,-0.05427204661815278,1630.308,2129.657,1405.269,544.22775
CTRA,020548,2015,COTERRA ENERGY INC,30,Petroleum and Natural Gas,23837,Dan O. Dinges,MALE,61,13,8998.741,-113.891,2009.188,-0.05668508870250071,1357.15,5261.899,3252.711,7321.46644
CTRA,020548,2016,COTERRA ENERGY INC,30,Petroleum and Natural Gas,23837,Dan O. Dinges,MALE,62,14,11311.837,-417.124,2567.667,-0.16245252986465925,1155.677,5122.569,2554.902,10865.903999999999
CTRA,020548,2017,COTERRA ENERGY INC,30,Petroleum and Natural Gas,23837,Dan O. Dinges,MALE,63,15,12401.033,100.393,2523.905,0.03977685372468456,1764.219,4727.344,2203.439,13173.4746
CTRA,020548,2018,COTERRA ENERGY INC,30,Petroleum and Natural Gas,23837,Dan O. Dinges,MALE,64,16,13050.32,557.043,2088.159,0.2667627321482703,2188.148,4198.829,2110.67,9447.009750000001
CTRA,020548,2019,COTERRA ENERGY INC,30,Petroleum and Natural Gas,23837,Dan O. Dinges,MALE,65,17,13830.926,681.07,2151.487,0.3165578039746464,2066.277,4487.245,2335.758,6927.87425
CTRA,020548,2020,COTERRA ENERGY INC,30,Petroleum and Natural Gas,23837,Dan O. Dinges,MALE,66,18,14194.706,200.529,2215.707,0.0905033923709227,1466.624,4523.532,2307.825,6493.636160000001
CTRA,020548,2021,COTERRA ENERGY INC,30,Petroleum and Natural Gas,23837,Dan O. Dinges,MALE,67,19,14554.728,1158,11738,0.09865394445391037,3449,19900,8112,15457.07
CTRA,020548,2022,COTERRA ENERGY INC,30,Petroleum and Natural Gas,67142,Thomas E. Jorden,MALE,65,1,15303.397,4065,12659,0.3211154119598704,9051,20154,7484,18875.77965
CTRA,020548,2023,COTERRA ENERGY INC,30,Petroleum and Natural Gas,67142,Thomas E. Jorden,MALE,66,2,14547.853,1625,13039,0.12462612163509472,5914,20415,7368,19165.52
CTRA,020548,2024,COTERRA ENERGY INC,30,Petroleum and Natural Gas,67142,Thomas E. Jorden,MALE,67,3,14748.96,1121,13122,0.08542905044962658,5458,21625,8495,18771.899999999998
AMPH,020659,2015,AMPHASTAR PHARMACEUTICLS INC,13,Pharmaceutical Products,53649,"Yongfeng Zhang, Ph.D.",MALE,68,19,2064.879,-2.787,295.51,-0.009431152922066935,251.519,390.136,94.626,643.16754
AMPH,020659,2016,AMPHASTAR PHARMACEUTICLS INC,13,Pharmaceutical Products,53649,"Yongfeng Zhang, Ph.D.",MALE,69,20,1553.884,10.532,329.255,0.031987365415863084,255.165,427.738,98.483,851.9065800000001
AMPH,020659,2017,AMPHASTAR PHARMACEUTICLS INC,13,Pharmaceutical Products,53649,"Yongfeng Zhang, Ph.D.",MALE,70,21,1575.532,4.508,337.329,0.013363808033107145,240.175,454.665,117.336,897.04576
AMPH,020659,2018,AMPHASTAR PHARMACEUTICLS INC,13,Pharmaceutical Products,53649,"Yongfeng Zhang, Ph.D.",MALE,71,22,1994.704,-5.738,332.435,-0.017260517093567164,294.666,513.563,149.204,927.9568999999999
AMPH,020659,2019,AMPHASTAR PHARMACEUTICLS INC,13,Pharmaceutical Products,53649,"Yongfeng Zhang, Ph.D.",MALE,72,23,5969.742,48.939,381.366,0.1283255455389311,322.357,586.971,159.443,898.4703299999999
AMPH,020659,2020,AMPHASTAR PHARMACEUTICLS INC,13,Pharmaceutical Products,53649,"Yongfeng Zhang, Ph.D.",MALE,73,24,5962.949,1.403,402.306,0.003487395166863035,349.846,631.236,182.513,955.1244499999999
AMPH,020659,2021,AMPHASTAR PHARMACEUTICLS INC,13,Pharmaceutical Products,53649,"Yongfeng Zhang, Ph.D.",MALE,74,25,6509.42,62.116,445.522,0.13942296901163131,437.768,671.529,226.007,1111.28235
AMPH,020659,2022,AMPHASTAR PHARMACEUTICLS INC,13,Pharmaceutical Products,53649,"Yongfeng Zhang, Ph.D.",MALE,75,26,2133.942,91.386,528.658,0.17286412009276317,498.987,741.987,213.329,1348.09824
AMPH,020659,2023,AMPHASTAR PHARMACEUTICLS INC,13,Pharmaceutical Products,53649,"Yongfeng Zhang, Ph.D.",MALE,76,27,4863.741,137.545,639.421,0.21510866862364542,644.395,1512.912,873.491,2973.0676500000004
AMPH,020659,2024,AMPHASTAR PHARMACEUTICLS INC,13,Pharmaceutical Products,53649,"Yongfeng Zhang, Ph.D.",MALE,77,28,7734.759,159.519,732.298,0.21783345031667437,731.967,1577.47,845.172,1768.05634
ANET,020748,2015,ARISTA NETWORKS INC,35,Computers,60524,Jayshree V. Ullal,FEMALE,54,7,734.528,121.102,788.152,0.15365310244724367,837.591,1159.89,371.738,5303.394880000001
ANET,020748,2016,ARISTA NETWORKS INC,35,Computers,60524,Jayshree V. Ullal,FEMALE,55,8,3078.302,184.189,1107.82,0.16626256973154485,1129.167,1729.007,621.187,6852.38047
ANET,020748,2017,ARISTA NETWORKS INC,35,Computers,60524,Jayshree V. Ullal,FEMALE,56,9,7923.779,423.201,1661.914,0.25464675067422265,1646.186,2460.86,798.946,17363.659480000002
ANET,020748,2018,ARISTA NETWORKS INC,35,Computers,60524,Jayshree V. Ullal,FEMALE,57,10,7550.074,328.115,2143.389,0.15308233829696802,2151.369,3081.983,938.594,15943.2476
ANET,020748,2019,ARISTA NETWORKS INC,35,Computers,60524,Jayshree V. Ullal,FEMALE,58,11,1384.171,859.867,2894.686,0.297050180917723,2410.706,4185.29,1290.604,15537.5226
ANET,020748,2020,ARISTA NETWORKS INC,35,Computers,60524,Jayshree V. Ullal,FEMALE,59,12,6342.972,634.557,3320.291,0.1911148751720858,2317.512,4738.919,1418.628,22133.87918
ANET,020748,2021,ARISTA NETWORKS INC,35,Computers,60524,Jayshree V. Ullal,FEMALE,60,13,15993.632,840.854,3978.6,0.21134419142411906,2948.037,5734.429,1755.829,44229.143749999996
ANET,020748,2022,ARISTA NETWORKS INC,35,Computers,60524,Jayshree V. Ullal,FEMALE,61,14,10735.887,1352.446,4885.82,0.2768104432828062,4381.31,6775.41,1889.59,37241.1015
ANET,020748,2023,ARISTA NETWORKS INC,35,Computers,60524,Jayshree V. Ullal,FEMALE,62,15,15561.987,2087.321,7219.059,0.28914031593314304,5860.168,9946.806,2727.747,73536.81995
ANET,020748,2024,ARISTA NETWORKS INC,35,Computers,60524,Jayshree V. Ullal,FEMALE,63,16,8949.403,2852.054,9994.807,0.2853535841162316,7003.146,14043.921,4049.114,139415.24702
CSCO,020779,2015,CISCO SYSTEMS INC,35,Computers,2542,John T. Chambers,MALE,66,20,15533.968,8981,59698,0.15044055077222018,49161,113481,53774,144515.7
CSCO,020779,2016,CISCO SYSTEMS INC,35,Computers,47917,Charles H. Robbins,MALE,50,1,14795.355,10739,63586,0.16888937816500488,49247,121652,58067,153535.37
CSCO,020779,2017,CISCO SYSTEMS INC,35,Computers,47917,Charles H. Robbins,MALE,51,2,14150.7,9609,66137,0.14528932367661068,48005,129818,63681,156715.35
CSCO,020779,2018,CISCO SYSTEMS INC,35,Computers,47917,Charles H. Robbins,MALE,52,3,17585.219,110,43204,0.0025460605499490786,49330,108784,65580,195126.06
CSCO,020779,2019,CISCO SYSTEMS INC,35,Computers,47917,Charles H. Robbins,MALE,53,4,20733.283,11621,33571,0.3461618658961604,51904,97793,64222,235450
CSCO,020779,2020,CISCO SYSTEMS INC,35,Computers,47917,Charles H. Robbins,MALE,54,5,18179.532,11214,37920,0.29572784810126584,49301,94853,56933,199562.7
CSCO,020779,2021,CISCO SYSTEMS INC,35,Computers,47917,Charles H. Robbins,MALE,55,6,21538.968,10591,41275,0.2565960024227741,49818,97497,56222,233495.28999999998
CSCO,020779,2022,CISCO SYSTEMS INC,35,Computers,47917,Charles H. Robbins,MALE,56,7,23295.372,11812,39773,0.29698539210016844,51557,94002,54229,186470.69999999998
CSCO,020779,2023,CISCO SYSTEMS INC,35,Computers,47917,Charles H. Robbins,MALE,57,8,28334.782,12613,44353,0.28437760692625075,56998,101852,57499,211594.63999999998
CSCO,020779,2024,CISCO SYSTEMS INC,35,Computers,47917,Charles H. Robbins,MALE,58,9,39202.654,10320,45457,0.22702774050201288,53803,124413,78956,194139.15000000002
HOLX,020904,2015,HOLOGIC INC,12,Medical Equipment,49889,Stephen P. MacMillan,MALE,51,2,11333.859,131.6,2079.2,0.0632935744517122,2705,7670.1,5590.9,11054.02935
HOLX,020904,2016,HOLOGIC INC,12,Medical Equipment,49889,Stephen P. MacMillan,MALE,52,3,10794.592,330.8,2142.7,0.15438465487469083,2832.7,7317,5174.3,10784.10058
HOLX,020904,2017,HOLOGIC INC,12,Medical Equipment,49889,Stephen P. MacMillan,MALE,53,4,11204.908,755.5,2784.7,0.27130391065464865,3058.8,7979.6,5194.9,10100.50017
HOLX,020904,2018,HOLOGIC INC,12,Medical Equipment,49889,Stephen P. MacMillan,MALE,54,5,42040.142,-111.3,2428.8,-0.04582509881422924,3217.9,7230.9,4802.1,11068.20624
HOLX,020904,2019,HOLOGIC INC,12,Medical Equipment,49889,Stephen P. MacMillan,MALE,55,6,12374.753,-203.6,2115.7,-0.0962329252729593,3367.3,6442.1,4326.4,13515.41565
HOLX,020904,2020,HOLOGIC INC,12,Medical Equipment,49889,Stephen P. MacMillan,MALE,56,7,14125.674,1115.2,2705.2,0.41224308738725424,3776.4,7195.8,4488.5,17115.89206
HOLX,020904,2021,HOLOGIC INC,12,Medical Equipment,49889,Stephen P. MacMillan,MALE,57,8,14748.401,1871.5,4218.6,0.4436305883468449,5632.3,8919.9,4701.3,18722.12793
HOLX,020904,2022,HOLOGIC INC,12,Medical Equipment,49889,Stephen P. MacMillan,MALE,58,9,14335.632,1302,4876.2,0.2670111972437554,4862.8,9071.2,4195,15944.956639999999
HOLX,020904,2023,HOLOGIC INC,12,Medical Equipment,49889,Stephen P. MacMillan,MALE,59,10,11430.094,456,5016.9,0.0908927823955032,4030.4,9139.3,4122.4,16774.604600000002
HOLX,020904,2024,HOLOGIC INC,12,Medical Equipment,49889,Stephen P. MacMillan,MALE,60,11,15819.261,789.5,5130,0.15389863547758284,4030.3,9156,4026,18876.318499999998
LNTH,021004,2015,LANTHEUS HOLDINGS INC,13,Pharmaceutical Products,55266,Jeffrey Allen Bailey,MALE,53,2,1025.63,-14.746,-185.289,0.07958378532994403,293.461,242.379,427.668,102.63369999999999
LNTH,021004,2016,LANTHEUS HOLDINGS INC,13,Pharmaceutical Products,55278,Mary Anne Heino,FEMALE,56,1,1463.205,26.762,-106.516,-0.2512486387021668,301.853,255.898,362.414,316.10159999999996
LNTH,021004,2017,LANTHEUS HOLDINGS INC,13,Pharmaceutical Products,55278,Mary Anne Heino,FEMALE,57,2,1814.74,123.385,23.291,5.297539822248938,331.378,383.858,360.567,772.29425
LNTH,021004,2018,LANTHEUS HOLDINGS INC,13,Pharmaceutical Products,55278,Mary Anne Heino,FEMALE,58,3,1595.452,40.518,71.002,0.5706599814089744,343.374,439.831,368.829,601.9929000000001
LNTH,021004,2019,LANTHEUS HOLDINGS INC,13,Pharmaceutical Products,55278,Mary Anne Heino,FEMALE,59,4,4320.907,31.667,114.601,0.27632394132686455,347.337,405.919,291.318,805.03801
LNTH,021004,2020,LANTHEUS HOLDINGS INC,13,Pharmaceutical Products,55278,Mary Anne Heino,FEMALE,60,5,4326.357,-13.473,514.205,-0.02620161219746988,339.41,869.821,355.616,902.1437500000001
LNTH,021004,2021,LANTHEUS HOLDINGS INC,13,Pharmaceutical Products,55278,Mary Anne Heino,FEMALE,61,6,6185.143,-71.279,464.439,-0.15347333018975579,425.208,863.784,399.345,1956.97971
LNTH,021004,2022,LANTHEUS HOLDINGS INC,13,Pharmaceutical Products,55278,Mary Anne Heino,FEMALE,62,7,9479.445,28.067,447.147,0.0627690669958649,935.061,1321.258,874.111,3440.41152
LNTH,021004,2023,LANTHEUS HOLDINGS INC,13,Pharmaceutical Products,55278,Mary Anne Heino,FEMALE,63,8,10703.848,326.661,815.892,0.4003728434645762,1296.429,1651.149,835.257,4248.488
LNTH,021004,2024,LANTHEUS HOLDINGS INC,13,Pharmaceutical Products,57815,Brian A. Markison,MALE,65,0,2294.545,312.442,1088.011,0.2871680525288807,1533.91,1980.34,892.329,6123.537
LOCO,021124,2015,EL POLLO LOCO HOLDINGS INC,43,"Restaurants, Hotels, Motels",53653,Stephen J. Sather,MALE,67,5,780.985,24.054,244.633,0.0983268814918674,355.057,461.028,216.395,483.52692
LOCO,021124,2016,EL POLLO LOCO HOLDINGS INC,43,"Restaurants, Hotels, Motels",53653,Stephen J. Sather,MALE,68,6,597.422,18.339,265.182,0.06915627757540103,380.123,471.305,206.123,473.23019999999997
LOCO,021124,2017,EL POLLO LOCO HOLDINGS INC,43,"Restaurants, Hotels, Motels",53653,Stephen J. Sather,MALE,69,7,711.864,8.619,274.95,0.03134751773049645,401.701,442.711,167.761,382.7538
LOCO,021124,2018,EL POLLO LOCO HOLDINGS INC,43,"Restaurants, Hotels, Motels",62097,Bernard Acoca,MALE,48,0,1122.16,-8.994,265.236,-0.03390942406008234,435.828,450.226,184.99,591.76653
LOCO,021124,2019,EL POLLO LOCO HOLDINGS INC,43,"Restaurants, Hotels, Motels",62097,Bernard Acoca,MALE,49,1,1942.015,24.9,245.566,0.10139840205891694,442.33,624.752,379.186,531.8227800000001
LOCO,021124,2020,EL POLLO LOCO HOLDINGS INC,43,"Restaurants, Hotels, Motels",62097,Bernard Acoca,MALE,50,2,2011.266,24.474,277.578,0.08816981172859521,426.087,605.221,327.643,659.2744
LOCO,021124,2021,EL POLLO LOCO HOLDINGS INC,43,"Restaurants, Hotels, Motels",62097,Bernard Acoca,MALE,51,3,1738.455,29.121,310.623,0.09375030181280845,454.363,613.786,303.163,519.3823799999999
LOCO,021124,2022,EL POLLO LOCO HOLDINGS INC,43,"Restaurants, Hotels, Motels",53654,Laurance Roberts,MALE,62,1,1244.863,20.801,281.148,0.07398594334656479,469.959,597.218,316.07,368.59968000000003
LOCO,021124,2023,EL POLLO LOCO HOLDINGS INC,43,"Restaurants, Hotels, Motels",53654,Laurance Roberts,MALE,63,2,3161.265,25.554,250.696,0.10193222069757794,468.664,592.301,341.605,276.53346000000005
LOCO,021124,2024,EL POLLO LOCO HOLDINGS INC,43,"Restaurants, Hotels, Motels",74072,Elizabeth Goodwin Williams,FEMALE,48,0,4712.877,25.684,260.669,0.09853108731763272,473.008,592.014,331.345,344.3536
TTI,021237,2015,TETRA TECHNOLOGIES INC/DE,30,Petroleum and Natural Gas,30585,Stuart Michael Brightman,MALE,49,6,4120.138,-126.183,241.217,-0.523109896897814,1130.145,1656.376,1142.196,603.53264
TTI,021237,2016,TETRA TECHNOLOGIES INC/DE,30,Petroleum and Natural Gas,30585,Stuart Michael Brightman,MALE,50,7,3697.744,-161.462,233.523,-0.6914179759595415,694.764,1315.54,915.074,577.2247
TTI,021237,2017,TETRA TECHNOLOGIES INC/DE,30,Petroleum and Natural Gas,30585,Stuart Michael Brightman,MALE,51,8,3042.482,-39.048,208.08,-0.18765859284890427,820.378,1308.614,956.053,494.79905999999994
TTI,021237,2018,TETRA TECHNOLOGIES INC/DE,30,Petroleum and Natural Gas,30585,Stuart Michael Brightman,MALE,52,9,3079.608,-61.617,173.4,-0.35534602076124566,998.775,1385.527,1072.778,211.23984
TTI,021237,2019,TETRA TECHNOLOGIES INC/DE,30,Petroleum and Natural Gas,30585,Stuart Michael Brightman,MALE,53,10,1347.085,-147.413,34.373,-4.288627701975388,1037.933,1271.922,1109.096,245.94276
TTI,021237,2020,TETRA TECHNOLOGIES INC/DE,30,Petroleum and Natural Gas,61750,Brady M. Murphy,MALE,60,1,1915.531,-51.143,-9.64,5.305290456431535,377.715,1132.839,1061.777,108.528324
TTI,021237,2021,TETRA TECHNOLOGIES INC/DE,30,Petroleum and Natural Gas,61750,Brady M. Murphy,MALE,61,2,3980.691,103.333,99.704,1.0363977373024151,388.272,398.266,299.703,360.50108
TTI,021237,2022,TETRA TECHNOLOGIES INC/DE,30,Petroleum and Natural Gas,61750,Brady M. Murphy,MALE,62,3,5014.482,7.839,107.625,0.07283623693379791,553.213,434.366,327.969,445.17052
TTI,021237,2023,TETRA TECHNOLOGIES INC/DE,30,Petroleum and Natural Gas,61750,Brady M. Murphy,MALE,63,4,5110.924,25.784,148.591,0.17352329548895962,626.262,478.961,331.627,587.95708
TTI,021237,2024,TETRA TECHNOLOGIES INC/DE,30,Petroleum and Natural Gas,61750,Brady M. Murphy,MALE,64,5,4949.339,108.284,254.568,0.42536375349611893,599.111,605.195,351.888,471.88696000000004
